#{"t_start": 1772595003.5941832, "env_id": "None"}
r,l,t
5750.261,2001,3776.919247
6216.168,2001,3777.708071
5422.897,2001,3778.239416
6200.0493,2001,3778.640861
5795.7964,2001,3780.190164
5748.1177,2001,3780.98542
5950.4214,2001,3781.517581
4817.1665,2001,3786.494384
5749.0767,2001,3788.0932
5761.8745,2001,3788.890331
5681.537,2001,3789.425467
5911.838,2001,3789.826608
5923.6777,2001,3791.415277
6183.6675,2001,3792.223208
5393.6865,2001,3792.763698
5722.621,2001,3793.173737
5844.299,2001,3794.750194
5755.0015,2001,3795.54534
5980.058,2001,3796.080932
6292.9375,2001,3796.484023
4624.662,2001,3798.120429
5871.8706,2001,3798.919529
6049.1753,2001,3799.462765
5780.0405,2001,3799.87244
4854.168,2001,3801.482432
5529.5986,2001,3802.293535
5507.011,2001,3802.836716
5756.47,2001,3807.937881
2429.4214,1287,3809.342137
6180.6943,2001,3809.515939
5450.6655,2001,3810.855618
6153.9707,2001,3811.259548
5553.9985,2001,3812.066256
5630.309,2001,3812.811394
5733.3867,2001,3814.14076
5707.8086,2001,3814.543993
5229.4507,2001,3815.355285
5758.98,2001,3816.160908
2191.3733,1127,3816.71446
5993.824,2001,3817.507241
3617.2627,1405,3818.088994
5755.652,2001,3818.733608
6207.7886,2001,3820.132329
6167.452,2001,3820.914074
5777.5703,2001,3821.491702
3562.8174,1347,3821.963873
5492.7256,2001,3822.131107
2209.8572,1124,3823.043263
5853.9434,2001,3829.382553
6090.881,2001,3829.853691
5527.664,2001,3830.021232
5131.602,2001,3830.957044
5186.812,2001,3832.722376
5937.8604,2001,3833.196306
6181.3003,2001,3833.363332
5446.39,2001,3833.676747
1578.4025,1262,3835.039746
6230.4536,2001,3836.515009
5891.1035,2001,3836.681925
6086.68,2001,3836.997113
6150.306,2001,3838.366532
2445.089,1081,3838.760092
4359.2856,1719,3839.470179
5962.0615,2001,3840.327224
6017.9946,2001,3841.764351
5080.625,2001,3842.153657
2335.7974,1207,3842.638404
5524.044,2001,3842.85711
5963.3096,2001,3845.074635
3463.7625,1539,3845.324126
5275.04,2001,3845.46753
5360.1675,2001,3850.812422
3515.8042,1822,3852.803656
5615.783,2001,3853.304766
5246.036,2001,3853.450815
4029.0764,1819,3853.910867
3448.3884,1537,3854.918242
3309.5688,1413,3855.247189
5717.6157,2001,3856.768626
6051.2554,2001,3857.222795
6044.3276,2001,3858.218363
5850.3784,2001,3858.542016
4822.9316,2001,3860.074284
5937.306,2001,3860.524653
3424.4832,1323,3860.603803
5225.545,2001,3861.839612
2543.0999,1058,3861.953915
6124.907,2001,3863.411176
4555.9707,2001,3863.945938
2328.683,1179,3864.076785
3490.022,1550,3864.702435
3461.3567,1331,3866.491928
3586.5417,2001,3866.747026
5523.189,2001,3871.885509
4007.2185,1722,3872.255881
2312.675,1243,3874.197345
5187.6123,2001,3874.450481
3774.669,1877,3874.533535
5294.4663,2001,3875.627068
2889.7717,1383,3876.107523
2563.3066,1213,3876.126339
3631.2888,1941,3877.895224
2608.3152,1217,3877.980158
5918.987,2001,3879.544154
5124.082,2001,3879.562858
4253.034,2001,3881.253536
5268.419,2001,3881.340768
3784.1062,1628,3882.404139
2536.8472,1039,3882.756426
5738.5063,2001,3882.889853
2805.4612,1406,3883.171062
2681.3606,1243,3885.055553
2725.2092,1304,3885.550219
5579.556,2001,3885.728189
5659.3354,2001,3886.22451
2223.186,1080,3887.036
3840.7446,1613,3887.264506
3975.8132,1739,3893.301766
2570.1387,1192,3893.846151
4947.5757,2001,3894.142565
1584.2999,735,3894.84
5144.007,2001,3895.164532
5966.299,2001,3896.618464
3658.2883,1657,3897.001925
3655.939,1416,3897.711833
4486.4775,1850,3897.974364
4221.4927,1701,3899.561069
5801.988,2001,3900.348062
5388.5283,2001,3901.049719
5552.5137,2001,3901.311344
3647.9336,1889,3902.708688
5581.0503,2001,3903.661906
6297.212,2001,3904.373112
5549.5806,2001,3904.639301
5900.9565,2001,3905.472594
4564.466,1717,3906.600903
3500.373,1408,3907.144108
5832.5493,2001,3907.685241
3327.5068,1304,3908.367216
5882.6855,2001,3908.761362
3511.3018,1525,3914.514992
5851.7793,2001,3915.721249
5125.526,2001,3916.414465
6029.9985,2001,3916.814132
5421.937,2001,3917.895431
5666.4673,2001,3919.105087
5840.164,2001,3919.8017
5434.334,2001,3920.203216
5463.827,2001,3921.271535
5827.8306,2001,3922.471838
5914.058,2001,3923.175818
6004.2266,2001,3923.576196
5138.657,2001,3924.707987
5725.4443,2001,3925.90551
5667.066,2001,3926.597583
5367.496,2001,3926.998934
5844.8667,2001,3928.075601
5760.925,2001,3929.261344
5900.315,2001,3929.94559
5780.2554,2001,3930.338478
5736.9805,2001,3935.976029
5850.764,2001,3937.17535
5515.46,2001,3937.87914
5778.905,2001,3938.289722
5607.7993,2001,3938.747211
6072.849,2001,3940.564932
5838.3457,2001,3941.258958
5770.368,2001,3941.659697
5776.2124,2001,3942.106761
5950.3164,2001,3943.869092
5889.3477,2001,3944.558972
5508.251,2001,3944.953252
5940.266,2001,3945.398256
5758.629,2001,3947.184932
5684.803,2001,3947.872373
5502.6147,2001,3948.26819
5579.896,2001,3948.717749
5181.275,2001,3950.539225
5782.984,2001,3951.229965
4703.7075,2001,3951.635394
4947.9595,2001,3956.732996
5136.8223,2001,3958.581428
5747.9834,2001,3959.279278
5811.3936,2001,3959.679877
5901.196,2001,3960.134165
4908.2617,2001,3961.920088
5810.078,2001,3962.611437
4939.5825,2001,3963.0073
5428.3574,2001,3963.452287
2007.8094,1195,3963.546967
5949.648,2001,3965.92892
5801.7725,2001,3966.325011
4443.8267,1872,3966.693973
5953.1245,2001,3966.776205
5494.0293,2001,3969.244907
5498.8857,2001,3969.641711
5179.9814,2001,3970.00685
5614.033,2001,3970.089357
5531.8,2001,3972.580143
5445.35,2001,3972.973792
5941.334,2001,3977.928765
5943.4565,2001,3978.010536
5837.755,2001,3980.536994
5776.8364,2001,3980.93309
5459.3853,2001,3981.301686
5888.763,2001,3981.382951
2394.138,1235,3983.588794
5311.361,2001,3983.868331
3926.6418,1627,3984.200362
5799.79,2001,3984.261522
5890.316,2001,3986.873759
5230.197,2001,3987.153845
4673.6763,2001,3987.491908
5369.6167,2001,3987.553059
5792.2964,2001,3990.199056
5795.7866,2001,3990.477853
5036.171,2001,3990.813365
4673.5454,2001,3990.874269
2977.2024,1482,3993.081222
5667.557,2001,3993.509191
5217.329,2001,3994.123767
5621.066,2001,3994.186764
5668.852,2001,4001.037815
4720.9883,1908,4001.341471
5978.1016,2001,4002.086662
5998.798,2001,4002.149843
3204.2708,1561,4003.177204
1607.0142,916,4003.400244
2386.8838,1369,4004.642582
4496.906,2001,4004.763578
5550.4336,2001,4006.572669
5191.396,2001,4006.795581
3638.4597,1531,4006.831734
5352.3594,2001,4007.943063
2463.1687,1294,4009.178125
5640.9062,2001,4009.878536
5057.317,2001,4010.101706
5878.8975,2001,4011.322748
5136.3687,2001,4012.55679
3510.7393,1547,4012.640993
5742.749,2001,4013.476661
6044.5293,2001,4014.600308
5270.671,2001,4018.951412
6214.5723,2001,4019.038095
4272.856,2001,4019.87023
4119.2446,1937,4020.957738
4547.914,2001,4022.276664
6217.5327,2001,4022.361513
4897.1123,2001,4023.198943
4058.817,1825,4023.426985
5744.4565,2001,4025.634292
5374.733,2001,4025.720858
2313.0657,1433,4026.02357
5900.923,2001,4026.578283
2315.3638,1197,4028.263582
4559.127,2001,4028.970855
5999.6445,2001,4029.05584
3550.4512,1452,4029.150822
5547.973,2001,4031.613775
4578.1265,1916,4032.300097
5019.7676,2001,4032.332386
5311.24,2001,4032.510834
4737.247,2001,4034.958295
5313.288,2001,4040.231084
5062.266,2001,4040.263564
5500.0894,2001,4040.442077
4771.422,2001,4042.927857
5978.6396,2001,4043.608731
5576.7104,2001,4043.640699
5973.0728,2001,4043.819446
1633.3326,1128,4045.13365
5691.7827,2001,4046.246497
5767.23,2001,4046.952977
4918.931,2001,4047.136477
2313.3838,1103,4047.740819
5335.693,2001,4048.448488
3528.058,1758,4050.11501
5257.7573,2001,4050.267413
5052.602,2001,4051.056283
5391.033,2001,4051.766253
5272.0938,2001,4053.445774
5279.94,2001,4053.596281
3340.8445,1527,4053.739002
4879.154,2001,4055.111349
5242.08,2001,4056.844769
5415.094,2001,4060.513195
5653.0215,2001,4060.659798
5253.7524,2001,4062.022305
5590.69,2001,4063.693103
5264.7896,2001,4063.847486
5179.509,2001,4063.994452
4626.6743,2001,4065.363482
3511.7825,1704,4066.94123
5026.0034,2001,4067.05214
5099.506,2001,4067.202411
5297.91,2001,4068.705577
3335.3428,1470,4069.205822
4853.9043,1924,4070.159382
5476.4375,2001,4070.376938
2864.2888,1297,4071.078356
4725.6797,1925,4072.432319
5016.3545,1908,4073.441175
3149.8145,1403,4073.662732
5555.131,2001,4073.78189
1826.211,853,4074.595187
4322.3843,2001,4075.815163
5813.3926,2001,4077.030232
5571.0674,2001,4077.15532
5915.938,2001,4080.407804
5668.009,2001,4081.617851
5744.3154,2001,4082.849303
5942.825,2001,4082.970254
5975.4043,2001,4083.792161
5068.43,2001,4085.01604
5592.021,2001,4086.17048
5927.7183,2001,4086.291705
5627.8506,2001,4087.115288
2134.3145,1067,4087.624005
5319.313,2001,4088.338119
5920.231,2001,4089.59681
5375.1606,2001,4090.413195
5990.7036,2001,4090.924351
5310.0605,2001,4091.632221
5946.4355,2001,4092.919696
5725.3965,2001,4093.744366
5975.168,2001,4094.256045
5649.8877,2001,4094.964264
5636.4194,2001,4096.266212
5857.4116,2001,4101.753264
5834.1406,2001,4102.269495
3834.1982,2001,4102.984913
5776.8965,2001,4103.653331
6065.7397,2001,4105.058717
5921.114,2001,4105.570269
5561.818,2001,4106.27983
5693.934,2001,4106.950863
5532.5703,2001,4108.340102
5297.893,2001,4108.859343
5963.394,2001,4109.574302
6036.458,2001,4110.247871
5614.468,2001,4111.742917
6004.168,2001,4112.26422
5956.0938,2001,4112.988605
5282.5317,2001,4113.673656
5826.406,2001,4115.17107
3212.673,1381,4115.558014
4872.1465,1974,4115.651421
2970.5752,1353,4117.005785
2365.0393,1100,4117.048249
5431.9536,2001,4117.071354
2495.6787,1204,4121.937792
1788.2496,1214,4123.943036
6008.674,2001,4124.979271
5872.8813,2001,4125.04167
5187.886,2001,4125.255844
5979.4326,2001,4127.286568
3560.6995,1838,4128.159289
5431.907,2001,4128.323166
5751.717,2001,4128.597069
2502.4443,1294,4129.678485
5242.5586,2001,4131.534045
5714.295,2001,4131.698542
4984.6553,2001,4131.976251
5770.293,2001,4133.04465
5167.7188,2001,4134.874821
4291.25,1796,4135.030217
5819.3174,2001,4135.034858
4606.0938,2001,4136.340762
3143.8264,1361,4137.313126
5807.2334,2001,4138.348119
5627.6333,2001,4138.35288
5615.5483,2001,4144.333952
5721.6816,2001,4145.292399
5527.4517,2001,4146.316743
5139.287,2001,4146.321453
5430.652,2001,4147.052811
5808.5654,2001,4148.618365
5540.9575,2001,4149.666064
5541.4146,2001,4149.670843
5749.156,2001,4150.409833
4979.487,1994,4151.969274
4987.252,2001,4153.000811
5571.5234,2001,4153.005444
5626.5713,2001,4153.731906
5157.96,2001,4155.255069
5217.1997,2001,4156.289529
6129.4517,2001,4156.294252
5237.7505,2001,4157.020094
5331.9443,2001,4158.575137
2533.1963,1203,4159.266415
5218.3726,2001,4159.620625
4767.578,2001,4159.625355
5090.5127,2001,4166.571476
4534.1396,1993,4167.236936
5363.651,2001,4167.595718
5332.391,2001,4167.600358
5599.4575,2001,4169.907331
2865.7974,1409,4170.141456
5463.7886,2001,4170.590613
4628.6587,2001,4170.965106
2829.6035,1208,4172.863555
3356.391,1682,4173.069328
5501.6206,2001,4173.273953
5686.5728,2001,4174.329294
4682.4478,2001,4176.250505
5125.33,2001,4176.457846
2397.5789,1122,4176.507439
5549.2153,2001,4176.667945
4593.8047,2001,4179.635761
5850.95,2001,4179.843426
5341.817,2001,4179.892788
5415.1494,2001,4180.050344
5536.6123,2001,4186.401933
4204.6704,2001,4187.228184
5387.258,2001,4187.277185
5309.3354,2001,4187.434539
5311.357,2001,4189.771775
5433.676,2001,4190.566079
5046.7017,2001,4190.615687
4719.811,2001,4190.773585
3714.741,1868,4192.906363
4860.923,1980,4193.26256
5406.929,2001,4193.958016
3703.6833,1979,4194.083851
3798.4253,1685,4195.831599
5321.0312,2001,4196.614539
4816.34,2001,4196.690691
4918.0835,2001,4197.415662
5216.388,2001,4199.13715
3475.5972,1658,4199.651841
4200.152,1870,4199.814158
5148.4453,2001,4199.915941
1323.9319,733,4201.281768
5599.4297,2001,4207.050724
5305.7295,2001,4207.727855
5450.848,2001,4207.829971
5511.0254,2001,4209.153903
5498.4336,2001,4210.349211
5553.528,2001,4211.027407
3385.2441,2001,4211.128911
4540.646,2001,4212.470367
4824.479,2001,4213.673612
5092.175,2001,4214.351739
4720.3315,2001,4214.453801
4485.4478,2001,4215.784952
1898.2032,1244,4215.956588
5310.267,2001,4217.668461
4832.406,2001,4217.77418
4898.8057,2001,4219.105096
4695.6714,2001,4219.28303
5257.0596,2001,4221.013293
5311.04,2001,4221.117105
4102.321,2001,4222.453163
5317.188,2001,4222.632083
5798.19,2001,4229.023985
4899.986,2001,4229.126542
5360.875,2001,4230.459761
5511.04,2001,4230.63546
5207.833,2001,4232.340969
3350.576,2001,4232.444424
5839.836,2001,4233.831815
5293.9727,2001,4234.007131
4706.035,2001,4235.716396
5634.713,2001,4235.818291
5161.9106,2001,4237.147835
5210.339,2001,4237.323374
5346.5327,2001,4239.032217
5036.7515,2001,4239.136305
5288.2124,2001,4240.482063
4102.5376,2001,4240.657116
5175.5303,2001,4242.366342
5120.863,2001,4242.468845
5556.0005,2001,4243.202394
4862.2944,2001,4243.976337
5601.0,2001,4250.271254
5461.728,2001,4250.373564
5749.7124,2001,4251.100964
5642.722,2001,4251.891059
3494.707,1810,4253.340424
5576.5293,2001,4253.702254
5063.747,2001,4254.430736
5555.287,2001,4254.60592
4810.155,1954,4256.606637
5761.1978,2001,4257.039774
6002.4614,2001,4257.785236
5311.7163,2001,4257.962715
5493.664,2001,4259.973662
5690.345,2001,4260.403331
826.7958,666,4260.886115
5546.197,2001,4261.14255
5583.963,2001,4261.320268
5341.2573,2001,4263.751158
5210.421,2001,4264.241973
5492.036,2001,4264.4981
4766.434,2001,4264.674842
5376.869,2001,4271.741765
5231.125,2001,4272.226155
5928.0454,2001,4272.480176
5455.873,2001,4272.657762
5721.7046,2001,4275.075902
5689.851,2001,4275.553542
5476.822,2001,4275.802111
5670.9404,2001,4275.980078
5461.568,2001,4278.406962
5625.6924,2001,4278.8966
5829.556,2001,4279.152531
5545.509,2001,4279.332179
5504.433,2001,4281.764268
5275.2773,2001,4282.256594
5764.117,2001,4282.513215
5670.4565,2001,4282.692543
5577.434,2001,4285.108038
6032.537,2001,4285.59291
5949.0,2001,4285.844991
5004.262,2001,4286.021698
2970.0376,1490,4292.390218
5766.791,2001,4293.586321
5771.725,2001,4293.84229
5879.6597,2001,4294.021152
5859.9185,2001,4295.822872
3904.7944,2001,4296.99126
5711.3403,2001,4297.243869
5920.8184,2001,4297.422577
2477.2837,1476,4297.829633
1489.6267,749,4299.477471
4799.4946,2001,4300.339622
6048.034,2001,4300.589544
5621.7676,2001,4300.765375
5560.6465,2001,4302.78136
5650.8105,2001,4303.643333
5108.6333,2001,4303.893058
5800.5674,2001,4304.06894
5498.981,2001,4306.114252
5954.776,2001,4306.9791
5922.587,2001,4307.231246
4501.1055,2001,4307.406036
1750.7805,979,4313.522507
5502.2236,2001,4314.037645
5936.652,2001,4315.159927
5116.325,2001,4315.33599
5215.994,2001,4316.811631
4919.8013,2001,4317.331572
5381.2046,2001,4318.443913
5535.731,2001,4318.618262
5880.057,2001,4319.515357
5388.661,2001,4320.639938
3789.9653,2001,4321.743417
4622.7666,2001,4321.916641
2933.159,1645,4322.326139
4128.269,2001,4323.97142
2523.2898,1704,4324.855349
5007.993,2001,4325.082374
5500.1855,2001,4325.672864
2916.2097,1289,4325.709045
3362.0154,1529,4327.545685
4842.344,2001,4328.423916
3903.0632,2001,4329.022912
5545.733,2001,4333.630196
3507.8787,1612,4334.31037
5390.3423,2001,4336.320457
5157.4087,2001,4336.907528
4962.0977,2001,4336.943312
5658.0264,2001,4337.627735
5465.322,2001,4339.602465
5444.723,2001,4340.189662
5485.1465,2001,4340.225542
3888.7917,1681,4340.476634
5393.604,2001,4342.882303
3348.7588,1713,4343.084849
5233.265,2001,4343.512226
5653.4463,2001,4343.767941
5663.1533,2001,4346.169502
5519.207,2001,4346.374606
4584.301,2001,4346.799294
3605.9163,1891,4346.905242
5422.0767,2001,4349.462707
5458.564,2001,4349.665935
5639.088,2001,4354.651521
5738.479,2001,4354.758503
2398.0479,1204,4356.494942
5404.821,2001,4357.386899
5054.99,2001,4358.017295
5217.4297,2001,4358.123672
4735.8423,2001,4359.823285
3299.6816,1460,4359.96748
4449.109,2001,4361.341747
5265.7783,2001,4361.451676
5727.706,2001,4363.145334
5289.838,2001,4363.288127
5415.6953,2001,4364.649291
5380.375,2001,4364.757689
4688.5776,2001,4366.446169
5655.419,2001,4366.595897
5314.772,2001,4367.966152
5184.084,2001,4368.073746
5285.2236,2001,4369.190857
5478.161,2001,4369.983602
5104.43,2001,4375.946274
5364.4014,2001,4376.05239
5450.254,2001,4377.150885
5405.0796,2001,4377.908936
5234.514,2001,4379.291613
5182.865,2001,4379.399434
5473.741,2001,4380.495688
5363.721,2001,4380.639409
2501.7263,1240,4381.553252
5752.063,2001,4382.691324
5506.6426,2001,4383.791805
5630.9194,2001,4383.936871
5854.5967,2001,4384.838427
5943.518,2001,4385.978147
5827.3843,2001,4387.076171
4603.409,2001,4387.219941
4419.9014,2001,4388.170007
5061.698,2001,4389.324287
5598.758,2001,4390.440228
5564.0195,2001,4390.586627
5605.1953,2001,4391.51394
4769.67,2001,4397.268203
3337.5981,1846,4398.318574
5694.34,2001,4398.388291
5924.3228,2001,4399.501059
5622.311,2001,4400.639583
5772.279,2001,4401.673943
5883.6753,2001,4401.742076
5788.3887,2001,4402.217757
5855.025,2001,4403.941891
5126.0454,2001,4404.978498
5755.38,2001,4405.046134
5877.852,2001,4405.521576
5765.5786,2001,4407.250433
4990.531,2001,4408.279168
5315.949,2001,4408.346834
5646.574,2001,4408.821047
4874.149,2001,4410.566832
6062.363,2001,4411.599712
5448.4355,2001,4411.667836
5568.254,2001,4412.139731
4044.598,2001,4418.496789
5652.8623,2001,4419.541929
5618.7134,2001,4419.611509
4117.1504,1893,4419.938691
5458.86,2001,4421.87122
5884.6675,2001,4422.925705
5998.61,2001,4422.993644
5596.843,2001,4423.328268
4841.538,2001,4425.256237
5540.888,2001,4426.286301
5793.814,2001,4426.353286
6118.4395,2001,4426.679753
5477.3257,2001,4428.56213
4114.119,1659,4429.194249
5922.4834,2001,4429.590061
5300.1777,2001,4429.983715
5394.126,2001,4431.867623
5304.2524,2001,4432.503532
5576.607,2001,4432.901553
5597.366,2001,4433.297382
5517.1436,2001,4439.869868
5495.088,2001,4440.50233
5198.342,2001,4440.898493
5256.868,2001,4441.292291
5796.889,2001,4443.204247
5741.0117,2001,4443.853963
4478.1753,1881,4444.090186
5028.5566,2001,4444.656391
2823.648,1286,4446.49521
4954.8926,2001,4446.595994
4865.7495,2001,4447.243163
5519.4756,2001,4448.043556
4880.162,2001,4449.888798
5514.1997,2001,4449.99972
5296.233,2001,4450.633265
5049.078,2001,4451.41876
5043.1304,2001,4453.197624
4334.6763,2001,4453.294779
5149.928,2001,4453.92912
5560.928,2001,4454.717
5392.372,2001,4459.394265
4853.0654,2001,4459.495471
5389.89,2001,4460.142901
5818.8223,2001,4460.932553
5606.5093,2001,4462.705841
5743.6235,2001,4462.806246
5899.9473,2001,4463.450091
4621.8677,2001,4464.242181
5272.9946,2001,4466.03105
5559.005,2001,4466.133389
3374.0479,2001,4466.77791
5699.954,2001,4467.581736
5297.363,2001,4468.790487
4909.434,2001,4469.475945
4901.838,2001,4470.115566
5867.4673,2001,4470.904838
5864.8027,2001,4472.087328
4965.9307,2001,4472.772439
4150.889,1936,4473.325765
5879.673,2001,4474.220254
4552.517,2001,4480.040004
4325.512,2001,4480.140846
4294.0586,2001,4481.323251
4798.8735,2001,4482.206919
4226.7397,2001,4483.398947
4849.814,2001,4483.498501
5704.3804,2001,4484.677123
4918.8384,2001,4485.550249
3559.4802,1808,4486.462505
5259.241,2001,4486.82125
5283.4688,2001,4488.011593
4102.7114,2001,4488.893737
5148.363,2001,4489.823816
5057.474,2001,4490.182665
5476.82,2001,4491.336379
3463.4026,1542,4491.593557
2223.362,1251,4492.122821
4839.8735,2001,4493.495671
5008.864,2001,4494.704062
4612.3486,2001,4494.963345
4309.5264,2001,4495.498076
4729.6924,2001,4501.469389
1296.4181,1453,4501.534438
5293.393,2001,4502.624232
2871.7354,1707,4503.013335
3748.1157,2001,4504.780782
5043.313,2001,4504.846727
5192.7373,2001,4505.915148
5350.39,2001,4506.301293
5030.5166,2001,4508.099883
4833.8345,2001,4508.166682
5336.562,2001,4509.273806
5313.373,2001,4509.666643
5477.432,2001,4511.452862
5940.2524,2001,4511.519498
5273.361,2001,4512.007673
5217.4297,2001,4513.023844
5814.9043,2001,4514.825919
5315.787,2001,4514.891785
4696.106,2001,4515.387208
5414.524,2001,4516.389858
2173.9817,1493,4522.042266
5209.8345,2001,4522.182085
5221.1895,2001,4522.247481
5378.5806,2001,4523.729089
5194.303,2001,4525.379034
3500.5002,2001,4525.51952
4801.4546,2001,4525.585984
5202.9565,2001,4527.072792
5657.689,2001,4528.716249
5511.944,2001,4528.856114
5587.243,2001,4528.921118
5443.091,2001,4530.433585
5806.9106,2001,4532.084564
5098.0215,2001,4532.22571
5485.1104,2001,4532.292181
5191.489,2001,4533.746558
5646.1284,2001,4535.397494
5201.231,2001,4535.539844
4913.0073,2001,4535.605793
5717.8496,2001,4537.06482
5797.1304,2001,4543.30265
5317.044,2001,4543.44224
4587.142,2001,4543.506951
5484.1816,2001,4544.37977
4800.2305,2001,4546.66908
4953.049,2001,4546.810865
5818.358,2001,4546.875593
5807.302,2001,4547.749211
5890.9106,2001,4549.97293
4897.868,2001,4550.11172
5364.1753,2001,4550.176467
4840.513,2001,4551.045021
4967.395,2001,4553.286386
5318.5337,2001,4553.426178
5444.5796,2001,4553.491797
4942.993,2001,4554.357751
5458.4453,2001,4556.623619
4967.616,2001,4556.766014
5545.032,2001,4556.831407
4881.8647,2001,4557.714042
5203.419,2001,4564.57638
4711.899,2001,4564.719005
5300.069,2001,4564.784472
5693.595,2001,4565.66869
5531.7124,2001,4567.895074
4485.8477,2001,4568.03618
5565.0454,2001,4568.101218
5896.6265,2001,4568.980009
5407.744,2001,4571.233226
5327.184,2001,4571.375458
5564.663,2001,4571.441672
278.45297,611,4572.071959
4595.8613,2001,4572.322783
4993.537,2001,4574.717852
4863.3755,2001,4574.783718
4897.271,2001,4575.415956
4526.482,2001,4575.668292
1894.605,1078,4576.197807
4829.5933,2001,4578.148502
5278.6934,2001,4578.778919
4988.537,2001,4579.029716
5238.476,2001,4579.550526
4876.188,2001,4586.139344
4915.8726,2001,4586.777897
5126.375,2001,4587.031848
5072.366,2001,4587.563669
4369.649,2001,4589.457817
5474.072,2001,4590.085991
5358.6484,2001,4590.334639
5379.828,2001,4590.855525
5522.9507,2001,4592.742438
5246.5327,2001,4593.366642
4805.2827,2001,4593.61785
4919.1045,2001,4594.14222
1439.3785,932,4596.009304
5227.111,2001,4596.061801
4692.644,2001,4596.690007
4856.999,2001,4596.944803
5075.126,2001,4599.361113
5119.3867,2001,4599.413843
4453.859,2001,4600.033532
5022.528,2001,4600.280076
5113.3013,2001,4607.332086
5067.1543,2001,4607.385475
4745.174,2001,4608.019741
4414.553,2001,4608.272329
5319.4277,2001,4610.682325
4637.817,2001,4610.736495
4740.9146,2001,4611.370306
4919.93,2001,4611.62396
4773.271,2001,4614.01557
5416.721,2001,4614.068487
5367.2417,2001,4614.691782
5227.6694,2001,4614.941013
5127.363,2001,4617.364126
5060.9663,2001,4617.417774
5097.59,2001,4618.047097
5060.1636,2001,4618.299753
5355.0713,2001,4620.748368
5339.0747,2001,4620.80311
5003.3496,2001,4621.429718
5233.346,2001,4621.680419
4518.525,2001,4628.715204
5303.342,2001,4628.768316
4637.694,2001,4629.397665
5135.1685,2001,4629.650602
5315.3364,2001,4632.025236
5567.979,2001,4632.078035
5234.401,2001,4632.701882
5420.141,2001,4632.95068
5000.799,2001,4635.407411
5263.213,2001,4635.459762
4862.0776,2001,4636.087066
5347.5435,2001,4636.334054
5225.8613,2001,4638.732094
5295.5547,2001,4638.785384
5615.6436,2001,4639.409618
5286.3877,2001,4639.657414
4882.118,2001,4642.01392
4649.037,2001,4642.06657
5098.239,2001,4642.690029
4978.2236,2001,4642.938088
5313.126,2001,4649.884856
5150.3184,2001,4649.938107
5392.0747,2001,4650.572427
5054.2197,2001,4650.824778
5805.372,2001,4653.199991
5388.1396,2001,4653.252281
5368.212,2001,4653.873035
5518.5103,2001,4654.121303
5268.333,2001,4656.526852
5734.845,2001,4656.580919
4995.2153,2001,4657.218885
5045.9453,2001,4657.472445
5973.54,2001,4659.865211
5548.789,2001,4659.919596
5433.463,2001,4660.557382
5582.6714,2001,4660.813005
5768.6577,2001,4662.621265
5671.438,2001,4662.67358
5594.5845,2001,4663.909917
5665.0728,2001,4664.159484
5880.8955,2001,4670.524686
5635.6465,2001,4670.577131
5277.9834,2001,4671.833636
5562.001,2001,4672.08812
5882.685,2001,4673.911581
5765.4097,2001,4673.964848
5988.1006,2001,4675.215908
5811.745,2001,4675.47017
1347.2135,707,4675.504226
5921.3677,2001,4677.331665
5626.9707,2001,4678.541432
5814.5176,2001,4678.790577
5749.35,2001,4678.824016
5533.2617,2001,4680.616149
3228.237,1708,4680.841465
6068.973,2001,4682.073304
5895.0234,2001,4682.106955
669.2752,719,4682.175979
5808.7285,2001,4684.163645
5866.9795,2001,4685.42251
6084.82,2001,4685.456674
5393.2207,2001,4685.52584
1593.5791,1102,4691.631867
5942.25,2001,4692.105763
4660.709,2001,4693.390374
5877.621,2001,4693.427256
5950.582,2001,4695.022714
5591.637,2001,4695.500603
5407.28,2001,4696.774467
5620.3096,2001,4696.808479
5532.055,2001,4698.3891
4579.3574,2001,4698.858313
5675.246,2001,4700.117335
5887.7397,2001,4700.150527
1399.7064,666,4701.020979
1372.8618,1082,4701.612862
5789.1562,2001,4701.709904
5787.0757,2001,4702.180445
5772.1167,2001,4704.337683
5656.2593,2001,4704.933703
5751.7705,2001,4705.030865
1153.2661,835,4705.470458
5629.3584,2001,4705.50283
6010.6226,2001,4708.253891
5868.5044,2001,4712.982063
5843.4526,2001,4713.423095
5893.015,2001,4713.454925
522.36414,503,4714.771719
5745.8813,2001,4716.271684
5635.1304,2001,4716.369091
5815.712,2001,4716.816114
5297.0156,2001,4718.169785
5386.5156,2001,4719.651356
5889.545,2001,4719.748627
5651.506,2001,4720.19517
5150.1865,2001,4721.482974
367.5701,583,4722.272557
5746.1416,2001,4722.955525
6002.2793,2001,4723.053226
5432.9873,2001,4723.503303
5477.606,2001,4725.627187
5604.1587,2001,4726.30516
5578.7124,2001,4726.400875
5496.308,2001,4726.841351
4709.9097,2001,4728.956411
6079.389,2001,4729.642696
5778.3247,2001,4734.415351
5646.035,2001,4734.864964
1572.6066,763,4735.369051
1095.1261,969,4736.376935
5751.0605,2001,4737.008813
5637.842,2001,4738.218475
5842.4863,2001,4738.720215
5699.9233,2001,4739.094007
5682.8057,2001,4740.364083
5643.4688,2001,4741.584679
5185.006,2001,4742.090012
5415.387,2001,4742.4668
4946.734,2001,4743.694395
5250.42,2001,4744.913559
