#{"t_start": 1772180824.033337, "env_id": "None"}
r,l,t
1856.5166,1001,3880.426938
1745.0394,1001,3880.426942
1816.2026,1001,3882.052208
1822.2278,1001,3882.052243
1849.9535,1001,3882.052249
1783.5491,1001,3882.052253
1659.9999,1001,3884.188626
1833.2776,1001,3884.188661
1796.594,1001,3884.188668
1764.9186,1001,3884.188672
1861.4037,1001,3885.811209
1672.1549,1001,3885.811238
1822.7822,1001,3885.811244
1771.9718,1001,3885.811248
1701.1637,1001,3887.438322
1825.1647,1001,3887.438359
1876.7012,1001,3887.438365
1857.3104,1001,3887.438369
1869.7238,1001,3889.55808
1825.6235,1001,3889.55812
1835.259,1001,3889.558127
1794.6958,1001,3889.558138
1868.3768,1001,3894.193957
1666.4437,1001,3894.193989
1805.1678,1001,3894.193995
1741.2808,1001,3894.193998
1797.9235,1001,3896.325922
1758.2896,1001,3896.325955
1788.8245,1001,3896.325961
1871.6592,1001,3896.325964
1813.9736,1001,3897.954285
1800.2625,1001,3897.954318
1871.1166,1001,3897.954324
1782.3518,1001,3897.954328
1860.6254,1001,3900.066503
1838.1815,1001,3900.066537
1820.3815,1001,3900.066543
1826.9232,1001,3900.066547
1802.458,1001,3901.676366
1810.0015,1001,3901.6764
1855.8323,1001,3901.676406
1796.2004,1001,3901.676409
1791.0325,1001,3903.818706
1856.6394,1001,3903.818742
1794.6388,1001,3903.818748
1775.1669,1001,3903.818752
1897.3884,1001,3905.444438
1729.2219,1001,3905.444469
1697.6117,1001,3905.444475
1874.259,1001,3905.44448
1787.4034,1001,3907.566035
1712.7717,1001,3907.566071
1852.1166,1001,3907.566077
1762.2714,1001,3907.566081
1867.3716,1001,3909.200428
1821.344,1001,3909.20046
1689.9772,1001,3909.200466
1700.5864,1001,3909.200469
1715.7698,1001,3911.320727
1857.6117,1001,3911.320763
1803.633,1001,3911.32077
1829.9535,1001,3911.320773
1821.9575,1001,3915.986463
1809.0636,1001,3915.986499
1866.7744,1001,3915.986506
1776.865,1001,3915.98651
1863.774,1001,3918.112859
1836.3251,1001,3918.112894
1822.1788,1001,3918.112905
1719.696,1001,3918.112913
1842.8807,1001,3919.749563
1824.1407,1001,3919.749596
1810.0355,1001,3919.749602
1829.4236,1001,3919.749606
1886.4578,1001,3921.857921
1701.1663,1001,3921.857956
1870.2568,1001,3921.857963
1827.3452,1001,3921.857966
1851.5367,1001,3923.487303
1797.8043,1001,3923.487337
1821.029,1001,3923.487343
1856.9596,1001,3923.487348
1747.628,1001,3925.591632
1788.0083,1001,3925.591665
1781.0905,1001,3925.591672
1746.4272,1001,3925.591676
1822.4329,1001,3927.218491
1554.8978,1001,3927.218524
1836.2817,1001,3927.218529
1705.2477,1001,3927.218534
1763.9531,1001,3929.398971
1874.3906,1001,3929.399007
1850.7534,1001,3929.399015
1754.3334,1001,3929.39902
1730.135,1001,3931.049685
1815.0854,1001,3931.049721
1739.3801,1001,3931.049727
1780.4227,1001,3931.049731
1777.0112,1001,3933.188346
1840.1273,1001,3933.18838
1668.2351,1001,3933.188385
1821.9858,1001,3933.188389
1747.4735,1001,3937.912642
1826.3575,1001,3937.912683
1615.6339,1001,3937.912689
1828.1165,1001,3937.912694
1884.0375,1001,3940.033739
1850.674,1001,3940.033774
1816.0228,1001,3940.033782
1864.6669,1001,3940.033786
1743.5214,1001,3941.665542
1856.0507,1001,3941.665579
1834.6547,1001,3941.665585
1750.6768,1001,3941.66559
1856.8442,1001,3943.84994
1721.2305,1001,3943.849976
1722.9703,1001,3943.849983
1802.195,1001,3943.849987
1821.0302,1001,3945.479362
1792.1909,1001,3945.479397
1833.9973,1001,3945.479404
1873.5178,1001,3945.479408
1798.321,1001,3947.618132
1680.2319,1001,3947.618168
1844.7987,1001,3947.618174
1804.283,1001,3947.618177
1843.0078,1001,3949.292528
1681.7731,1001,3949.292564
1813.8506,1001,3949.292571
1806.7173,1001,3949.292574
1787.4807,1001,3951.404896
1706.8958,1001,3951.404931
1841.8112,1001,3951.404938
1802.5127,1001,3951.404942
1794.7812,1001,3953.0454
1860.4749,1001,3953.045434
1731.9005,1001,3953.04544
1787.511,1001,3953.045444
1698.0167,1001,3955.166106
1699.5367,1001,3955.16614
1880.5648,1001,3955.16615
1740.6262,1001,3955.166154
1848.0659,1001,3959.839356
1775.3018,1001,3959.839389
1804.0017,1001,3959.839395
1761.9115,1001,3959.839399
1715.9515,1001,3961.97508
1664.4238,1001,3961.975116
1708.3247,1001,3961.975123
1752.894,1001,3961.975127
1828.5308,1001,3963.605099
1794.5013,1001,3963.605134
1569.0204,1001,3963.60514
1585.5018,1001,3963.605144
1805.16,1001,3965.707279
1630.0208,1001,3965.707314
1847.2567,1001,3965.70732
1496.5741,1001,3965.707324
1818.9564,1001,3967.335971
1737.7692,1001,3967.336006
1674.1613,1001,3967.336013
1738.8551,1001,3967.336017
1658.7549,1001,3969.447211
1834.7698,1001,3969.447248
1775.3625,1001,3969.447253
1840.1364,1001,3969.447257
1746.5692,1001,3971.068645
1775.2997,1001,3971.068679
1729.2526,1001,3971.068693
1787.0491,1001,3971.068697
1711.0552,1001,3973.177295
1810.3477,1001,3973.177331
1812.71,1001,3973.177337
1867.9514,1001,3973.17734
1749.7928,1001,3974.806631
1648.8768,1001,3974.806667
1749.8859,1001,3974.806673
1611.2208,1001,3974.806677
1699.738,1001,3976.926616
1698.7437,1001,3976.926651
1775.0286,1001,3976.926656
1791.9224,1001,3976.92666
1722.611,1001,3981.670669
1856.643,1001,3981.670702
1767.6287,1001,3981.670707
1642.1173,1001,3981.670711
1757.9061,1001,3983.308934
1744.8798,1001,3983.308966
1757.2225,1001,3983.308974
1659.1971,1001,3983.30898
1743.9886,1001,3985.429469
1640.3503,1001,3985.429512
1823.5817,1001,3985.429521
1712.4039,1001,3985.429527
1599.9783,1001,3987.053294
1746.6615,1001,3987.053328
1659.2847,1001,3987.053334
1700.8639,1001,3987.053338
1644.3022,1001,3989.215872
1647.1686,1001,3989.215905
1793.613,1001,3989.215914
1734.8745,1001,3989.215918
1735.4993,1001,3990.839855
1713.9014,1001,3990.839893
1756.6632,1001,3990.8399
1677.9326,1001,3990.839904
1698.6643,1001,3992.97251
1674.9954,1001,3992.972546
1714.6658,1001,3992.972553
1629.2213,1001,3992.972557
1721.2742,1001,3994.595801
1629.5571,1001,3994.595833
1546.9357,1001,3994.595839
1699.3376,1001,3994.595843
1651.2716,1001,3996.739569
1580.1436,1001,3996.739604
1578.7299,1001,3996.739611
1710.3662,1001,3996.739614
1732.0857,1001,3998.400135
1636.8096,1001,3998.400169
1726.8262,1001,3998.400175
1613.6676,1001,3998.400179
1516.9963,1001,4003.565356
1667.0515,1001,4003.565391
1538.8159,1001,4003.565397
1632.7498,1001,4003.565401
1656.7228,1001,4005.20656
1628.4381,1001,4005.20659
1594.9346,1001,4005.206597
1590.1794,1001,4005.206601
1618.7054,1001,4007.318798
1606.7543,1001,4007.318832
1626.9877,1001,4007.318838
1627.4878,1001,4007.318842
1645.2773,1001,4008.945443
1575.8767,1001,4008.945477
1619.4888,1001,4008.945482
1614.1282,1001,4008.945486
1530.9497,1001,4011.045902
1641.617,1001,4011.045939
1597.3883,1001,4011.045946
1673.2246,1001,4011.04595
1611.5698,1001,4012.667128
1672.3822,1001,4012.667161
1642.5121,1001,4012.667167
1583.3113,1001,4012.667171
1680.1554,1001,4014.772661
1737.1039,1001,4014.772692
1689.2164,1001,4014.772698
1644.2972,1001,4014.772702
1815.2386,1001,4016.400495
1589.2478,1001,4016.400528
1724.3495,1001,4016.400534
1707.2876,1001,4016.400538
1797.302,1001,4018.513551
1804.9967,1001,4018.513584
1694.5879,1001,4018.51359
1646.9658,1001,4018.513594
1714.0426,1001,4020.133126
1788.7476,1001,4020.133159
1620.7537,1001,4020.133165
1655.4872,1001,4020.133169
1648.3243,1001,4025.309363
1725.0896,1001,4025.309397
1658.6011,1001,4025.309403
1716.3787,1001,4025.309407
1764.0621,1001,4026.929457
1617.6825,1001,4026.929488
1562.9861,1001,4026.929494
1647.9401,1001,4026.929498
1721.484,1001,4029.071123
1651.7214,1001,4029.071156
1832.4598,1001,4029.071163
1777.2397,1001,4029.071167
1750.0897,1001,4030.701337
1752.5621,1001,4030.701372
1796.633,1001,4030.701377
1777.9944,1001,4030.701381
1693.8008,1001,4032.825668
1754.9873,1001,4032.825703
1494.7594,1001,4032.825711
1726.6089,1001,4032.825716
1714.8851,1001,4034.456099
1789.7217,1001,4034.456134
1788.3676,1001,4034.456142
1742.6823,1001,4034.456147
1525.3462,1001,4036.621078
1750.7264,1001,4036.621112
1684.7212,1001,4036.621119
1761.2583,1001,4036.621123
1706.1222,1001,4038.297844
1682.594,1001,4038.297879
1824.9432,1001,4038.297885
1749.1283,1001,4038.297889
1638.5206,1001,4040.550087
1719.0482,1001,4040.550122
1662.7074,1001,4040.550128
1373.9362,1001,4040.550132
1746.0846,1001,4042.281161
1616.6947,1001,4042.281196
1684.1095,1001,4042.281202
1600.5353,1001,4042.281206
1731.4355,1001,4047.581687
1672.9158,1001,4047.581722
1618.6332,1001,4047.581728
1737.3336,1001,4047.581732
1786.6611,1001,4049.260628
1665.5171,1001,4049.260661
1762.9587,1001,4049.260668
1773.8466,1001,4049.260672
1774.4252,1001,4051.445725
1834.2993,1001,4051.44576
1723.7612,1001,4051.445766
1833.0509,1001,4051.44577
1777.1606,1001,4053.105914
1758.2792,1001,4053.105954
1771.5833,1001,4053.10596
1785.3036,1001,4053.105964
1636.6143,1001,4055.312626
1718.1016,1001,4055.312661
1732.9478,1001,4055.312667
1799.5725,1001,4055.312671
1610.3997,1001,4056.971397
1527.4014,1001,4056.97143
1739.9323,1001,4056.971436
1608.2144,1001,4056.97144
1757.5239,1001,4059.116723
1623.5183,1001,4059.116762
1698.2361,1001,4059.116769
1597.944,1001,4059.116773
1803.1608,1001,4060.749408
1674.7198,1001,4060.749441
1723.5804,1001,4060.749447
1636.2118,1001,4060.749451
1785.8649,1001,4062.894518
1827.016,1001,4062.894552
1739.8833,1001,4062.894558
1757.6257,1001,4062.894562
1782.6799,1001,4064.515275
1695.9916,1001,4064.515311
1702.6862,1001,4064.515319
1783.293,1001,4064.515324
1776.8394,1001,4069.656636
1586.4757,1001,4069.65667
1624.8004,1001,4069.656676
1748.0304,1001,4069.656679
1789.6465,1001,4071.280716
1723.9902,1001,4071.28075
1769.8522,1001,4071.280757
1621.7322,1001,4071.280761
1701.0953,1001,4073.398634
1772.0261,1001,4073.398668
1772.3912,1001,4073.398674
1748.4528,1001,4073.398678
1742.6376,1001,4075.029736
1649.9103,1001,4075.029771
1691.0583,1001,4075.029779
1756.0161,1001,4075.029784
1602.0824,1001,4077.137836
1722.2285,1001,4077.137872
1742.9009,1001,4077.137878
1710.6727,1001,4077.137882
1759.5923,1001,4078.753789
1694.4827,1001,4078.753824
1682.9935,1001,4078.753829
1622.3495,1001,4078.753834
1541.761,1001,4080.37562
1629.675,1001,4080.375653
1735.1228,1001,4080.375659
1616.3569,1001,4080.375664
1624.3824,1001,4082.480747
1709.2826,1001,4082.480781
1761.6354,1001,4082.480786
1644.9545,1001,4082.480791
1621.607,1001,4084.139259
1659.7616,1001,4084.139293
1702.3575,1001,4084.139299
1691.6555,1001,4084.139303
1659.3099,1001,4086.311355
1618.7982,1001,4086.311392
1640.9702,1001,4086.311397
1735.1387,1001,4086.311401
1607.4733,1001,4090.946136
1728.9706,1001,4090.946171
1717.349,1001,4090.946177
1816.8214,1001,4090.946181
1755.5016,1001,4093.083055
1733.8405,1001,4093.083088
1698.3759,1001,4093.083095
1694.588,1001,4093.083099
1652.6243,1001,4094.72787
1721.3613,1001,4094.727909
1687.3859,1001,4094.727919
1705.131,1001,4094.727923
1801.8735,1001,4096.846523
1678.9363,1001,4096.84656
1662.3518,1001,4096.846565
1691.2545,1001,4096.84657
1705.665,1001,4098.464324
1818.4681,1001,4098.464354
1561.9124,1001,4098.46436
1716.0192,1001,4098.464364
1796.8273,1001,4100.587851
1762.0211,1001,4100.587888
1479.2473,1001,4100.587894
1646.8293,1001,4100.587898
1735.4824,1001,4102.228938
1740.5209,1001,4102.228974
1585.1909,1001,4102.228981
1572.041,1001,4102.228985
1804.7183,1001,4104.332088
1673.0085,1001,4104.332121
1665.7922,1001,4104.332127
1739.7114,1001,4104.332131
1729.0121,1001,4105.949958
1728.7007,1001,4105.949992
1691.2858,1001,4105.949998
1685.4227,1001,4105.950002
1755.4541,1001,4108.04723
1693.2285,1001,4108.047266
1684.0842,1001,4108.047272
1732.0786,1001,4108.047276
1768.4535,1001,4112.690829
1787.0657,1001,4112.690865
1730.0688,1001,4112.690889
1777.3113,1001,4112.690894
1773.974,1001,4114.808205
1533.4772,1001,4114.808237
1581.817,1001,4114.808243
1680.247,1001,4114.808247
1761.4077,1001,4116.441372
1643.5565,1001,4116.441405
1821.5527,1001,4116.441411
1552.7997,1001,4116.441415
1793.2961,1001,4118.548384
1702.2303,1001,4118.548422
1673.7479,1001,4118.548429
1472.8904,1001,4118.548433
1462.4348,1001,4120.163526
1481.5356,1001,4120.163559
1800.9142,1001,4120.163565
1732.6823,1001,4120.163569
1499.5309,1001,4122.25982
1571.7396,1001,4122.259854
1646.8789,1001,4122.259861
1773.8542,1001,4122.259865
1649.8977,1001,4123.940554
1811.6129,1001,4123.940592
1750.4984,1001,4123.9406
1624.4546,1001,4123.940606
1581.7651,1001,4126.104729
1663.7117,1001,4126.104765
1517.1929,1001,4126.104772
1638.1321,1001,4126.104776
1820.5807,1001,4127.742299
1742.628,1001,4127.742332
1699.9886,1001,4127.742337
1628.3893,1001,4127.742342
1669.5049,1001,4129.878145
1772.7407,1001,4129.878179
1658.6556,1001,4129.878186
1724.1511,1001,4129.87819
1665.9595,1001,4134.561433
1646.5973,1001,4134.561474
1611.5206,1001,4134.56148
1376.7784,1001,4134.561484
1713.2285,1001,4136.690137
1731.8857,1001,4136.690172
1658.1423,1001,4136.690179
1689.6207,1001,4136.690182
1800.5092,1001,4138.305919
1852.7855,1001,4138.305957
1678.0928,1001,4138.305964
1714.2565,1001,4138.305967
1666.0083,1001,4140.433864
1671.9282,1001,4140.4339
1816.425,1001,4140.433911
1778.8009,1001,4140.433915
1760.9176,1001,4142.035322
1779.2512,1001,4142.035354
1757.6516,1001,4142.03536
1764.2296,1001,4142.035364
1811.1898,1001,4144.178144
1842.1028,1001,4144.178179
1784.0238,1001,4144.178185
1825.9714,1001,4144.178189
1859.6063,1001,4145.806304
1852.1805,1001,4145.806338
1771.0432,1001,4145.806344
1805.0935,1001,4145.806348
1745.9647,1001,4147.903287
1680.0476,1001,4147.903318
1717.4553,1001,4147.903324
1653.1313,1001,4147.903327
1873.8004,1001,4149.520114
1798.34,1001,4149.520147
1451.5631,1001,4149.520152
1728.2988,1001,4149.520156
1743.297,1001,4151.626105
1866.0591,1001,4151.626144
1905.8961,1001,4151.62615
1771.2435,1001,4151.626154
1747.2258,1001,4156.291816
1591.1882,1001,4156.291853
1682.8085,1001,4156.291859
1814.5022,1001,4156.291863
1530.0466,1001,4158.417114
1785.4268,1001,4158.417147
1872.7998,1001,4158.417153
1769.5553,1001,4158.417158
1848.6891,1001,4160.030787
1647.8405,1001,4160.030822
1602.9669,1001,4160.030828
1682.6007,1001,4160.030832
1769.0455,1001,4162.154888
1795.7882,1001,4162.154932
1749.246,1001,4162.15494
1821.5657,1001,4162.154947
1780.9536,1001,4163.780039
1798.7115,1001,4163.78007
1726.2657,1001,4163.780076
1809.3082,1001,4163.78008
1854.7019,1001,4165.906934
1804.5107,1001,4165.906967
1764.7943,1001,4165.906973
1722.0565,1001,4165.906977
1692.3588,1001,4167.538809
1759.4521,1001,4167.538847
1807.0846,1001,4167.538854
1815.4797,1001,4167.538858
1721.2214,1001,4169.673126
1687.3584,1001,4169.673161
1633.5459,1001,4169.673167
1863.4185,1001,4169.67317
1791.0806,1001,4171.289393
1813.5985,1001,4171.289426
1779.5924,1001,4171.289432
1815.4065,1001,4171.289436
1833.935,1001,4173.441168
1736.1658,1001,4173.441203
1799.651,1001,4173.441209
1830.6334,1001,4173.441214
1825.7913,1001,4178.062966
1760.327,1001,4178.062998
1760.1433,1001,4178.063004
1778.8124,1001,4178.063008
1834.6512,1001,4179.67372
1874.6226,1001,4179.673752
1818.5726,1001,4179.673758
1737.1656,1001,4179.673762
1777.6256,1001,4181.782968
1826.9589,1001,4181.783002
1826.4495,1001,4181.783008
1772.2998,1001,4181.783012
1625.9475,1001,4183.41366
1738.5624,1001,4183.413694
1674.3671,1001,4183.4137
1844.9238,1001,4183.413704
1795.5938,1001,4185.521265
1865.9149,1001,4185.521299
1691.3116,1001,4185.521305
1802.4205,1001,4185.521309
1684.1993,1001,4187.14012
1816.0015,1001,4187.140154
1780.2488,1001,4187.140161
1745.2557,1001,4187.140165
1810.4926,1001,4189.226989
1721.2817,1001,4189.227022
1814.7345,1001,4189.227028
1804.3693,1001,4189.227032
1885.086,1001,4190.836982
1760.878,1001,4190.837019
1797.0717,1001,4190.837025
1855.8003,1001,4190.837029
1717.3523,1001,4192.917834
1754.916,1001,4192.917867
1859.153,1001,4192.917874
1777.491,1001,4192.917879
1649.2382,1001,4194.524647
1768.9918,1001,4194.524684
1761.4272,1001,4194.524693
1709.2122,1001,4194.524698
1821.9298,1001,4199.61796
1753.17,1001,4199.617995
1845.8806,1001,4199.618004
1871.7819,1001,4199.618008
1759.9362,1001,4201.250591
1702.9158,1001,4201.250626
1821.2794,1001,4201.250633
1825.8307,1001,4201.250637
1661.9296,1001,4203.341921
1770.152,1001,4203.341958
1793.5698,1001,4203.341964
1796.7551,1001,4203.341968
1804.333,1001,4204.933647
1779.9238,1001,4204.933679
1791.9929,1001,4204.933686
1736.6279,1001,4204.933689
1705.7273,1001,4207.05009
1817.9467,1001,4207.050156
1827.2676,1001,4207.050163
1661.5215,1001,4207.050167
1889.0054,1001,4208.681149
1781.3478,1001,4208.681183
1809.5498,1001,4208.681189
1818.4819,1001,4208.681192
1802.0872,1001,4210.807227
1850.173,1001,4210.807263
1871.783,1001,4210.80727
1855.4191,1001,4210.807275
1820.6075,1001,4212.413999
1782.0645,1001,4212.414031
1840.0178,1001,4212.414037
1824.0697,1001,4212.414041
1873.1582,1001,4214.492231
1723.4255,1001,4214.492263
1846.9727,1001,4214.492269
1893.2747,1001,4214.492272
1710.9502,1001,4216.125339
1764.4565,1001,4216.125371
1834.5033,1001,4216.125377
1598.5461,1001,4216.125381
1661.8983,1001,4221.210399
1878.4874,1001,4221.210433
1858.286,1001,4221.21044
1792.2627,1001,4221.210444
1803.616,1001,4222.809699
1773.2657,1001,4222.809731
1773.1382,1001,4222.809736
1790.8696,1001,4222.80974
1756.9725,1001,4224.910748
1827.1499,1001,4224.910782
1805.4746,1001,4224.910788
1870.7283,1001,4224.910791
1877.1958,1001,4226.515912
1835.1732,1001,4226.515943
1728.6503,1001,4226.515949
1767.8118,1001,4226.515952
1784.0723,1001,4228.603386
1733.3588,1001,4228.603419
1844.4249,1001,4228.603425
1713.5813,1001,4228.603428
1830.5262,1001,4230.212042
1806.5845,1001,4230.212075
1819.0609,1001,4230.212081
1796.1072,1001,4230.212085
1774.8168,1001,4232.309334
1817.2781,1001,4232.309366
1806.1881,1001,4232.309373
1785.534,1001,4232.309376
1832.1028,1001,4233.914001
1847.3346,1001,4233.914032
1659.1913,1001,4233.914038
1822.8652,1001,4233.914042
1691.3136,1001,4236.010742
1830.9644,1001,4236.010775
1820.6091,1001,4236.010782
1841.5496,1001,4236.010785
1833.3013,1001,4237.616165
1709.1711,1001,4237.616198
1772.024,1001,4237.616205
1796.9825,1001,4237.616209
1740.1578,1001,4242.725262
1823.1503,1001,4242.725297
1829.7993,1001,4242.725303
1851.9146,1001,4242.725307
1866.8201,1001,4244.340256
1767.255,1001,4244.34029
1801.6418,1001,4244.340296
1728.5648,1001,4244.3403
1851.4783,1001,4246.429255
1714.3359,1001,4246.42929
1810.5657,1001,4246.429296
1785.3623,1001,4246.4293
1829.2476,1001,4248.035126
1846.9583,1001,4248.035161
1852.0137,1001,4248.035167
1890.8341,1001,4248.035171
1845.8119,1001,4250.133657
1731.5402,1001,4250.133691
1849.2283,1001,4250.133697
1793.2236,1001,4250.133702
1772.1349,1001,4251.745011
1810.709,1001,4251.745044
1854.628,1001,4251.74505
1789.7527,1001,4251.745054
1691.2648,1001,4253.844401
1759.7405,1001,4253.844437
1792.8342,1001,4253.844443
1815.7792,1001,4253.844447
1705.0421,1001,4255.466472
1874.7117,1001,4255.466505
1764.6367,1001,4255.466511
1753.7299,1001,4255.466515
1803.8215,1001,4257.563423
1808.5071,1001,4257.563459
1812.824,1001,4257.563465
1849.2815,1001,4257.563474
1832.3333,1001,4259.175155
1809.0714,1001,4259.175189
1856.6824,1001,4259.175195
1881.992,1001,4259.175199
1796.6843,1001,4264.261267
1745.5286,1001,4264.261301
1720.7079,1001,4264.261308
1879.2546,1001,4264.261312
1794.272,1001,4265.872835
1839.4485,1001,4265.872866
1807.0328,1001,4265.872872
1854.4252,1001,4265.872876
1763.0874,1001,4267.976334
1827.1748,1001,4267.976367
1861.3091,1001,4267.976373
1865.1733,1001,4267.976377
1888.9735,1001,4269.583609
1875.0721,1001,4269.583643
1838.3468,1001,4269.583649
1869.1428,1001,4269.583654
1888.7014,1001,4271.696824
1825.9596,1001,4271.696858
1847.5579,1001,4271.696865
1750.0043,1001,4271.696869
1800.523,1001,4273.30831
1797.4033,1001,4273.308343
1805.1322,1001,4273.308349
1827.8635,1001,4273.308354
1825.5571,1001,4274.921943
1805.9664,1001,4274.921975
1848.934,1001,4274.921981
1870.4603,1001,4274.921984
1867.0675,1001,4277.035695
1764.5538,1001,4277.035729
1858.13,1001,4277.035734
1825.707,1001,4277.035738
1764.7689,1001,4278.696743
1817.494,1001,4278.696777
1735.8986,1001,4278.696785
1867.191,1001,4278.696791
1839.6031,1001,4283.809463
1814.2948,1001,4283.809497
1797.5564,1001,4283.809502
1803.1813,1001,4283.809506
1802.5249,1001,4285.417497
1844.4384,1001,4285.417532
1851.5316,1001,4285.417539
1726.0658,1001,4285.417543
1818.3601,1001,4287.530513
1757.4108,1001,4287.530546
1802.4122,1001,4287.530553
1699.6995,1001,4287.530556
1775.3044,1001,4289.146302
1838.2115,1001,4289.146334
1809.447,1001,4289.146339
1783.4792,1001,4289.146344
1733.3813,1001,4291.255483
1861.4181,1001,4291.255515
1846.268,1001,4291.25552
1822.8765,1001,4291.255524
1850.2163,1001,4292.870121
1770.5966,1001,4292.870156
1719.7214,1001,4292.870161
1829.4661,1001,4292.870165
1776.7592,1001,4294.966072
1751.749,1001,4294.966106
1805.8137,1001,4294.966112
1682.0896,1001,4294.966116
1851.0748,1001,4296.577369
1782.613,1001,4296.577401
1818.9703,1001,4296.577407
1851.7286,1001,4296.577411
1828.7543,1001,4298.660931
1845.9418,1001,4298.660966
1756.7885,1001,4298.660972
1836.2042,1001,4298.660976
1843.8229,1001,4300.263566
1865.7092,1001,4300.263598
1761.33,1001,4300.263604
1850.3826,1001,4300.263608
1868.0138,1001,4305.377371
1830.1854,1001,4305.377403
1888.8615,1001,4305.377409
1745.1964,1001,4305.377412
1829.8214,1001,4306.969756
1711.179,1001,4306.969785
1725.7817,1001,4306.969791
1816.7341,1001,4306.969794
1886.1118,1001,4309.057947
1869.5923,1001,4309.057983
1698.2045,1001,4309.057989
1772.6339,1001,4309.057993
1824.6243,1001,4310.659994
1792.93,1001,4310.660028
1840.9126,1001,4310.660034
1796.7566,1001,4310.660038
1795.2285,1001,4312.754514
1796.6227,1001,4312.754546
1764.2657,1001,4312.754553
1824.9547,1001,4312.754557
1863.7034,1001,4314.38411
1823.5173,1001,4314.384143
1748.7095,1001,4314.384149
1817.6669,1001,4314.384153
1753.2314,1001,4316.479668
1872.109,1001,4316.479703
1724.7584,1001,4316.479709
1835.1737,1001,4316.479713
1823.222,1001,4318.083631
1835.6382,1001,4318.083665
1846.0996,1001,4318.083671
1851.7806,1001,4318.083675
1766.8984,1001,4320.175663
1821.0272,1001,4320.175699
1710.5488,1001,4320.175705
1823.1682,1001,4320.17571
1826.0386,1001,4321.780398
1834.0385,1001,4321.780433
1851.3029,1001,4321.780439
1812.0007,1001,4321.780443
1772.389,1001,4326.897099
1790.1964,1001,4326.897134
1760.3207,1001,4326.897141
1834.7623,1001,4326.897145
1805.6267,1001,4328.501336
1780.295,1001,4328.501371
1820.0234,1001,4328.501378
1783.3558,1001,4328.501382
1892.2372,1001,4330.582787
1744.3125,1001,4330.582821
1831.9998,1001,4330.582827
1783.862,1001,4330.582831
1845.6119,1001,4332.191513
1796.8013,1001,4332.191544
1876.6655,1001,4332.191549
1838.8947,1001,4332.191553
1802.4902,1001,4334.280362
1807.8491,1001,4334.280397
1834.8015,1001,4334.280403
1832.4199,1001,4334.280407
1854.0383,1001,4335.889358
1844.0216,1001,4335.88939
1870.8092,1001,4335.889396
1718.235,1001,4335.8894
1784.7869,1001,4337.994002
1769.7487,1001,4337.994038
1840.9645,1001,4337.994045
1865.7738,1001,4337.994049
1818.5807,1001,4339.604845
1881.5333,1001,4339.604876
1884.6885,1001,4339.604882
1877.3667,1001,4339.604886
1768.856,1001,4341.702229
1692.1995,1001,4341.702264
1848.7512,1001,4341.702271
1838.7291,1001,4341.702274
1854.5248,1001,4343.31206
1769.6677,1001,4343.312094
1877.3696,1001,4343.3121
1843.1964,1001,4343.312104
1843.7552,1001,4348.542417
1861.3063,1001,4348.542452
1826.7751,1001,4348.542459
1848.6439,1001,4348.542463
1860.037,1001,4350.163133
1742.3435,1001,4350.163168
1585.7996,1001,4350.163175
1879.0215,1001,4350.163179
1841.8997,1001,4352.27305
1874.1962,1001,4352.273088
1862.1364,1001,4352.273095
1645.4714,1001,4352.273098
1797.5104,1001,4353.896856
1830.4447,1001,4353.89689
1819.8268,1001,4353.896897
1780.7318,1001,4353.8969
1808.854,1001,4356.012873
1865.5862,1001,4356.012911
1806.2351,1001,4356.012918
1758.3239,1001,4356.012923
1887.864,1001,4357.665157
1805.7865,1001,4357.665194
1835.3403,1001,4357.6652
1819.4851,1001,4357.665204
1827.9048,1001,4359.818394
1777.6549,1001,4359.81843
1779.3707,1001,4359.818437
1837.3267,1001,4359.818441
1874.7576,1001,4361.443815
1838.076,1001,4361.44385
1861.7257,1001,4361.443856
1775.4478,1001,4361.44386
1811.0419,1001,4363.541482
1831.3739,1001,4363.541516
1731.6646,1001,4363.541523
1830.4027,1001,4363.541527
1759.4052,1001,4365.154295
1862.2537,1001,4365.154328
1769.5969,1001,4365.154334
1857.2318,1001,4365.154337
1857.773,1001,4369.760844
1819.8251,1001,4369.760875
1863.9465,1001,4369.760881
1844.433,1001,4369.760885
1782.2039,1001,4371.846065
1778.1436,1001,4371.8461
1824.4974,1001,4371.846106
1786.1147,1001,4371.846118
1817.6891,1001,4373.453371
1771.207,1001,4373.453403
1804.4878,1001,4373.453408
1796.9521,1001,4373.453413
1772.8557,1001,4375.599647
1836.1736,1001,4375.599681
1731.8204,1001,4375.599687
1777.6205,1001,4375.599691
1872.3088,1001,4377.214579
1850.1774,1001,4377.214612
1847.6067,1001,4377.214618
1867.1309,1001,4377.214622
1856.2484,1001,4379.313353
1885.5835,1001,4379.313388
1838.8391,1001,4379.313393
1822.431,1001,4379.313397
1879.4789,1001,4380.928944
1752.4268,1001,4380.928976
1828.9875,1001,4380.928981
1719.3345,1001,4380.928984
1839.5105,1001,4383.007698
1828.8174,1001,4383.007731
1768.6465,1001,4383.007737
1798.726,1001,4383.00774
1896.3215,1001,4384.609149
1772.0577,1001,4384.609183
1781.0531,1001,4384.609191
1842.7806,1001,4384.609196
1920.6929,1001,4386.697131
1827.0724,1001,4386.697166
1889.9379,1001,4386.697172
